================================================================================
TRADE COMPARISON - PAST 5 DAYS
================================================================================

Report Generated: 2025-11-21 17:25:48

--------------------------------------------------------------------------------
DATE: 2025-11-21
--------------------------------------------------------------------------------
Total Trades: 270
Closed Trades: 270
Win Rate: 39.3%
Total P&L: $1724.17
Avg Profit per Trade: $6.39

Trade Details:
  1. AMD      BUY  Entry: $197.02 -> Exit: $199.99 | P&L: +$0.00
  53. META     sell Entry: $589.12 -> Exit: $588.61 | P&L: +$19.89
  54. AMZN     sell Entry: $219.86 -> Exit: $219.69 | P&L: +$18.40
  55. AMZN     SELL Entry: $219.94 -> Exit: $219.88 | P&L: +$0.00
  56. TSLA     buy  Entry: $403.27 -> Exit: $404.16 | P&L: +$51.52
  57. META     buy  Entry: $587.08 -> Exit: $588.92 | P&L: +$71.76
  58. INTC     buy  Entry: $34.23 -> Exit: $34.37 | P&L: +$90.00
  59. AMZN     buy  Entry: $219.64 -> Exit: $219.91 | P&L: +$28.31
  60. INTC     BUY  Entry: $34.22 -> Exit: $34.36 | P&L: +$0.00
  61. AMZN     BUY  Entry: $219.26 -> Exit: $219.88 | P&L: +$0.00
  62. INTC     buy  Entry: $34.26 -> Exit: $34.32 | P&L: +$28.92
  63. AMZN     buy  Entry: $219.50 -> Exit: $219.56 | P&L: +$6.71
  64. INTC     BUY  Entry: $34.20 -> Exit: $34.33 | P&L: +$0.00
  65. INTC     buy  Entry: $34.19 -> Exit: $34.26 | P&L: +$12.70
  66. AMZN     buy  Entry: $219.28 -> Exit: $219.44 | P&L: +$12.33
  67. INTC     BUY  Entry: $34.24 -> Exit: $34.25 | P&L: +$0.00
  68. INTC     buy  Entry: $34.18 -> Exit: $34.20 | P&L: +$7.38
  69. AMZN     BUY  Entry: $219.23 -> Exit: $219.44 | P&L: +$0.00
  70. INTC     BUY  Entry: $34.24 -> Exit: $34.18 | P&L: +$0.00
  71. INTC     buy  Entry: $34.21 -> Exit: $34.24 | P&L: +$22.59
  72. AMZN     buy  Entry: $219.18 -> Exit: $219.28 | P&L: +$9.62
  73. AMZN     BUY  Entry: $218.83 -> Exit: $219.26 | P&L: +$0.00
  74. AMZN     BUY  Entry: $219.37 -> Exit: $219.26 | P&L: +$0.00
  75. AMZN     sell Entry: $219.21 -> Exit: $218.91 | P&L: +$22.20
  76. INTC     BUY  Entry: $34.14 -> Exit: $34.23 | P&L: +$0.00
  77. AMZN     SELL Entry: $219.48 -> Exit: $219.46 | P&L: +$0.00
  78. AMZN     sell Entry: $219.33 -> Exit: $219.18 | P&L: +$10.32
  79. AMZN     SELL Entry: $219.48 -> Exit: $219.46 | P&L: +$0.00
  80. INTC     buy  Entry: $34.18 -> Exit: $34.22 | P&L: +$0.13
  81. AMZN     buy  Entry: $219.44 -> Exit: $219.46 | P&L: +$3.53
  82. INTC     BUY  Entry: $34.19 -> Exit: $34.22 | P&L: +$0.00
  83. INTC     buy  Entry: $34.09 -> Exit: $34.18 | P&L: +$59.34
  84. INTC     BUY  Entry: $34.08 -> Exit: $34.15 | P&L: +$0.00
  85. MSFT     BUY  Entry: $481.19 -> Exit: $481.19 | P&L: +$0.00
  86. GOOGL    BUY  Entry: $294.15 -> Exit: $294.15 | P&L: +$0.00
  87. NVDA     BUY  Entry: $183.60 -> Exit: $183.60 | P&L: +$0.00
  88. AAPL     BUY  Entry: $268.22 -> Exit: $268.22 | P&L: +$0.00
  89. AMD      BUY  Entry: $212.58 -> Exit: $212.58 | P&L: +$0.00
  90. NFLX     BUY  Entry: $107.05 -> Exit: $107.05 | P&L: +$0.00
  91. INTC     BUY  Entry: $34.72 -> Exit: $34.03 | P&L: +$0.00
  92. AMZN     BUY  Entry: $219.72 -> Exit: $219.46 | P&L: +$0.00
  93. TSLA     buy  Entry: $405.48 -> Exit: $405.65 | P&L: +$9.96
  94. NVDA     buy  Entry: $184.57 -> Exit: $184.83 | P&L: +$32.99
  95. NFLX     buy  Entry: $107.17 -> Exit: $107.22 | P&L: +$9.85
  96. MSFT     buy  Entry: $481.74 -> Exit: $482.08 | P&L: +$16.26
  97. META     buy  Entry: $589.67 -> Exit: $589.69 | P&L: +$0.70
  98. INTC     buy  Entry: $34.67 -> Exit: $34.82 | P&L: +$98.16
  99. GOOGL    buy  Entry: $295.22 -> Exit: $295.46 | P&L: +$28.41
  100. AMZN     buy  Entry: $219.78 -> Exit: $219.94 | P&L: +$17.48
  101. AMD      buy  Entry: $212.81 -> Exit: $213.08 | P&L: +$29.15
  102. AAPL     buy  Entry: $268.74 -> Exit: $268.83 | P&L: +$11.70
  103. MSFT     BUY  Entry: $481.92 -> Exit: $481.89 | P&L: +$0.00
  104. AMZN     BUY  Entry: $219.84 -> Exit: $219.83 | P&L: +$0.00
  105. INTC     BUY  Entry: $34.72 -> Exit: $34.80 | P&L: +$0.00
  106. NFLX     BUY  Entry: $107.10 -> Exit: $107.16 | P&L: +$0.00
  107. META     BUY  Entry: $589.32 -> Exit: $589.30 | P&L: +$0.00
  108. TSLA     BUY  Entry: $404.62 -> Exit: $405.25 | P&L: +$0.00
  109. AMD      BUY  Entry: $212.77 -> Exit: $212.85 | P&L: +$0.00
  110. NVDA     BUY  Entry: $184.55 -> Exit: $184.65 | P&L: +$0.00
  111. GOOGL    BUY  Entry: $294.90 -> Exit: $295.33 | P&L: +$0.00
  112. AAPL     BUY  Entry: $268.41 -> Exit: $268.80 | P&L: +$0.00
  113. MSFT     sell Entry: $481.83 -> Exit: $481.72 | P&L: +$4.72
  114. NFLX     BUY  Entry: $107.01 -> Exit: $107.07 | P&L: +$0.00
  115. GOOGL    BUY  Entry: $295.24 -> Exit: $294.81 | P&L: +$0.00
  116. AMD      BUY  Entry: $213.30 -> Exit: $213.06 | P&L: +$0.00
  117. META     BUY  Entry: $589.23 -> Exit: $588.97 | P&L: +$0.00
  118. AAPL     BUY  Entry: $268.36 -> Exit: $268.50 | P&L: +$0.00
  119. GOOGL    buy  Entry: $295.03 -> Exit: $295.37 | P&L: +$25.17
  120. NVDA     BUY  Entry: $184.27 -> Exit: $184.52 | P&L: +$0.00
  121. AMZN     BUY  Entry: $220.07 -> Exit: $219.73 | P&L: +$0.00
  122. GOOGL    buy  Entry: $295.41 -> Exit: $295.51 | P&L: +$0.50
  123. AMZN     buy  Entry: $219.98 -> Exit: $220.08 | P&L: +$9.90
  124. AAPL     buy  Entry: $268.63 -> Exit: $268.68 | P&L: +$4.05
  125. GOOGL    BUY  Entry: $295.01 -> Exit: $295.49 | P&L: +$0.00
  126. AAPL     BUY  Entry: $268.64 -> Exit: $268.70 | P&L: +$0.00
  127. META     buy  Entry: $589.14 -> Exit: $589.36 | P&L: +$8.58
  128. GOOGL    buy  Entry: $294.94 -> Exit: $295.19 | P&L: +$18.50
  129. AMZN     BUY  Entry: $219.95 -> Exit: $220.05 | P&L: +$0.00
  130. GOOGL    BUY  Entry: $294.55 -> Exit: $295.28 | P&L: +$0.00
  131. AAPL     buy  Entry: $268.44 -> Exit: $268.53 | P&L: +$7.37
  132. AAPL     BUY  Entry: $268.15 -> Exit: $268.50 | P&L: +$0.00
  133. MSFT     buy  Entry: $481.60 -> Exit: $481.89 | P&L: +$13.46
  134. GOOGL    buy  Entry: $294.50 -> Exit: $294.83 | P&L: +$26.33
  135. MSFT     buy  Entry: $481.60 -> Exit: $482.00 | P&L: +$18.63
  136. GOOGL    buy  Entry: $294.50 -> Exit: $294.90 | P&L: +$31.43
  137. AMZN     buy  Entry: $219.82 -> Exit: $219.84 | P&L: +$2.06
  138. AAPL     buy  Entry: $268.24 -> Exit: $268.44 | P&L: +$11.72
  139. AMZN     BUY  Entry: $219.64 -> Exit: $219.75 | P&L: +$0.00
  140. MSFT     BUY  Entry: $481.50 -> Exit: $481.87 | P&L: +$0.00
  141. GOOGL    BUY  Entry: $295.21 -> Exit: $294.74 | P&L: +$0.00
  142. AAPL     BUY  Entry: $268.20 -> Exit: $268.35 | P&L: +$0.00
  143. MSFT     sell Entry: $481.83 -> Exit: $481.40 | P&L: +$20.64
  144. GOOGL    sell Entry: $295.04 -> Exit: $294.42 | P&L: +$49.05
  145. AMZN     sell Entry: $219.92 -> Exit: $219.62 | P&L: +$31.59
  146. AAPL     sell Entry: $268.47 -> Exit: $268.05 | P&L: +$0.84
  147. META     BUY  Entry: $588.72 -> Exit: $589.32 | P&L: +$0.00
  148. TSLA     sell Entry: $407.21 -> Exit: $406.56 | P&L: +$36.40
  149. META     sell Entry: $590.02 -> Exit: $589.81 | P&L: +$7.11
  150. AMZN     sell Entry: $220.45 -> Exit: $220.34 | P&L: +$1.64
  151. AAPL     sell Entry: $268.99 -> Exit: $268.82 | P&L: +$14.45
  152. AMZN     sell Entry: $220.56 -> Exit: $220.47 | P&L: +$8.10
  153. NFLX     buy  Entry: $107.20 -> Exit: $107.28 | P&L: +$17.52
  154. TSLA     SELL Entry: $407.14 -> Exit: $407.52 | P&L: +$0.00
  155. AMZN     sell Entry: $220.51 -> Exit: $220.37 | P&L: +$14.76
  156. TSLA     buy  Entry: $407.43 -> Exit: $407.74 | P&L: +$17.69
  157. AMD      buy  Entry: $213.97 -> Exit: $214.25 | P&L: +$30.80
  158. TSLA     BUY  Entry: $407.32 -> Exit: $407.52 | P&L: +$0.00
  159. AMD      BUY  Entry: $213.28 -> Exit: $214.23 | P&L: +$0.00
  160. AAPL     sell Entry: $268.74 -> Exit: $268.73 | P&L: +$0.87
  161. NFLX     BUY  Entry: $107.22 -> Exit: $107.26 | P&L: +$0.00
  162. TSLA     buy  Entry: $406.44 -> Exit: $406.67 | P&L: +$13.12
  163. AMD      buy  Entry: $213.60 -> Exit: $213.61 | P&L: +$1.55
  164. TSLA     BUY  Entry: $406.04 -> Exit: $406.66 | P&L: +$0.00
  165. NFLX     buy  Entry: $107.19 -> Exit: $107.26 | P&L: +$16.42
  166. TSLA     buy  Entry: $406.06 -> Exit: $406.14 | P&L: +$4.33
  167. NVDA     buy  Entry: $184.85 -> Exit: $185.04 | P&L: +$23.50
  168. META     buy  Entry: $588.55 -> Exit: $588.76 | P&L: +$8.24
  169. AMD      BUY  Entry: $213.18 -> Exit: $213.60 | P&L: +$0.00
  170. NVDA     BUY  Entry: $184.62 -> Exit: $184.99 | P&L: +$0.00
  171. NVDA     buy  Entry: $184.68 -> Exit: $184.74 | P&L: +$7.30
  172. AAPL     buy  Entry: $268.45 -> Exit: $268.47 | P&L: +$1.43
  173. NVDA     BUY  Entry: $184.79 -> Exit: $184.78 | P&L: +$0.00
  174. META     BUY  Entry: $588.31 -> Exit: $588.58 | P&L: +$0.00
  175. META     sell Entry: $588.24 -> Exit: $587.94 | P&L: +$11.90
  176. GOOGL    sell Entry: $295.27 -> Exit: $294.74 | P&L: +$41.87
  177. TSLA     BUY  Entry: $405.98 -> Exit: $406.09 | P&L: +$0.00
  178. NFLX     BUY  Entry: $107.18 -> Exit: $107.24 | P&L: +$0.00
  179. GOOGL    SELL Entry: $295.12 -> Exit: $294.87 | P&L: +$0.00
  180. TSLA     buy  Entry: $405.39 -> Exit: $405.72 | P&L: +$19.14
  181. NVDA     buy  Entry: $184.72 -> Exit: $184.83 | P&L: +$14.22
  182. NFLX     buy  Entry: $107.13 -> Exit: $107.22 | P&L: +$18.00
  183. META     SELL Entry: $588.20 -> Exit: $588.20 | P&L: +$0.00
  184. NVDA     BUY  Entry: $184.68 -> Exit: $184.81 | P&L: +$0.00
  185. META     buy  Entry: $587.62 -> Exit: $587.83 | P&L: +$8.19
  186. GOOGL    sell Entry: $294.93 -> Exit: $294.92 | P&L: +$0.79
  187. AMZN     sell Entry: $219.71 -> Exit: $219.69 | P&L: +$2.12
  188. AMD      sell Entry: $213.29 -> Exit: $213.15 | P&L: +$15.40
  189. AMZN     SELL Entry: $219.75 -> Exit: $219.52 | P&L: +$0.00
  190. AMD      SELL Entry: $212.50 -> Exit: $213.01 | P&L: +$0.00
  191. GOOGL    SELL Entry: $294.49 -> Exit: $294.87 | P&L: +$0.00
  192. NVDA     buy  Entry: $184.49 -> Exit: $184.52 | P&L: +$4.19
  193. MSFT     buy  Entry: $481.55 -> Exit: $481.56 | P&L: +$0.48
  194. GOOGL    buy  Entry: $294.94 -> Exit: $294.94 | P&L: +$0.14
  195. AMZN     buy  Entry: $219.44 -> Exit: $219.55 | P&L: +$11.66
  196. NVDA     BUY  Entry: $184.20 -> Exit: $184.46 | P&L: +$0.00
  197. NVDA     sell Entry: $184.35 -> Exit: $184.23 | P&L: +$15.24
  198. AMZN     BUY  Entry: $219.59 -> Exit: $219.52 | P&L: +$0.00
  199. AMD      sell Entry: $212.91 -> Exit: $212.73 | P&L: +$20.10
  200. MSFT     BUY  Entry: $481.89 -> Exit: $481.50 | P&L: +$0.00
  201. AMD      SELL Entry: $213.42 -> Exit: $213.01 | P&L: +$0.00
  202. TSLA     BUY  Entry: $405.36 -> Exit: $405.66 | P&L: +$0.00
  203. GOOGL    BUY  Entry: $294.60 -> Exit: $294.87 | P&L: +$0.00
  204. NFLX     BUY  Entry: $107.03 -> Exit: $107.20 | P&L: +$0.00
  205. NFLX     buy  Entry: $107.09 -> Exit: $107.10 | P&L: +$3.28
  206. GOOGL    buy  Entry: $294.66 -> Exit: $294.85 | P&L: +$14.97
  207. AMZN     buy  Entry: $219.32 -> Exit: $219.56 | P&L: +$26.22
  208. AMD      buy  Entry: $212.77 -> Exit: $213.03 | P&L: +$28.84
  209. META     BUY  Entry: $586.94 -> Exit: $588.20 | P&L: +$0.00
  210. NFLX     BUY  Entry: $107.03 -> Exit: $107.10 | P&L: +$0.00
  211. TSLA     buy  Entry: $403.36 -> Exit: $403.66 | P&L: +$14.70
  212. GOOGL    BUY  Entry: $294.44 -> Exit: $294.73 | P&L: +$0.00
  213. MSFT     buy  Entry: $481.65 -> Exit: $481.74 | P&L: +$3.99
  214. INTC     buy  Entry: $34.41 -> Exit: $34.42 | P&L: +$3.48
  215. AMZN     BUY  Entry: $219.06 -> Exit: $219.56 | P&L: +$0.00
  216. NFLX     buy  Entry: $107.03 -> Exit: $107.04 | P&L: +$2.98
  217. META     sell Entry: $587.00 -> Exit: $586.88 | P&L: +$3.96
  218. AMZN     buy  Entry: $219.21 -> Exit: $219.23 | P&L: +$0.53
  219. AMD      BUY  Entry: $212.33 -> Exit: $213.01 | P&L: +$0.00
  220. NFLX     BUY  Entry: $107.03 -> Exit: $107.02 | P&L: +$0.00
  221. NVDA     sell Entry: $184.34 -> Exit: $184.29 | P&L: +$6.93
  222. AMD      buy  Entry: $211.92 -> Exit: $211.95 | P&L: +$3.44
  223. AMD      BUY  Entry: $212.20 -> Exit: $211.86 | P&L: +$0.00
  224. NVDA     SELL Entry: $184.40 -> Exit: $183.93 | P&L: +$0.00
  225. INTC     BUY  Entry: $34.36 -> Exit: $34.41 | P&L: +$0.00
  226. NFLX     buy  Entry: $107.05 -> Exit: $107.08 | P&L: +$5.30
  227. AMD      buy  Entry: $212.09 -> Exit: $212.33 | P&L: +$17.42
  228. MSFT     BUY  Entry: $481.32 -> Exit: $481.61 | P&L: +$0.00
  229. TSLA     BUY  Entry: $403.16 -> Exit: $403.60 | P&L: +$0.00
  230. META     SELL Entry: $587.29 -> Exit: $587.43 | P&L: +$0.00
  231. TSLA     buy  Entry: $402.72 -> Exit: $403.58 | P&L: +$50.17
  232. NVDA     buy  Entry: $183.89 -> Exit: $184.04 | P&L: +$16.40
  233. MSFT     buy  Entry: $480.99 -> Exit: $481.20 | P&L: +$10.16
  234. META     buy  Entry: $587.30 -> Exit: $587.60 | P&L: +$11.70
  235. INTC     buy  Entry: $34.32 -> Exit: $34.40 | P&L: +$51.00
  236. GOOGL    buy  Entry: $293.81 -> Exit: $294.26 | P&L: +$35.55
  237. NVDA     BUY  Entry: $183.65 -> Exit: $183.93 | P&L: +$0.00
  238. NVDA     sell Entry: $183.81 -> Exit: $183.53 | P&L: +$35.56
  239. TSLA     BUY  Entry: $402.99 -> Exit: $403.43 | P&L: +$0.00
  240. INTC     BUY  Entry: $34.38 -> Exit: $34.38 | P&L: +$0.00
  241. NVDA     SELL Entry: $183.98 -> Exit: $183.71 | P&L: +$0.00
  242. GOOGL    BUY  Entry: $294.03 -> Exit: $294.20 | P&L: +$0.00
  243. META     BUY  Entry: $587.16 -> Exit: $587.43 | P&L: +$0.00
  244. META     buy  Entry: $586.68 -> Exit: $586.90 | P&L: +$8.58
  245. INTC     buy  Entry: $34.31 -> Exit: $34.37 | P&L: +$40.80
  246. TSLA     sell Entry: $403.80 -> Exit: $402.94 | P&L: +$49.07
  247. NVDA     buy  Entry: $183.45 -> Exit: $183.72 | P&L: +$34.37
  248. INTC     BUY  Entry: $34.34 -> Exit: $34.37 | P&L: +$0.00
  249. META     BUY  Entry: $586.72 -> Exit: $586.85 | P&L: +$0.00
  250. NVDA     BUY  Entry: $183.73 -> Exit: $183.71 | P&L: +$0.00
  251. TSLA     SELL Entry: $404.91 -> Exit: $404.19 | P&L: +$0.00
  252. TSLA     sell Entry: $405.03 -> Exit: $404.44 | P&L: +$33.38
  253. NVDA     buy  Entry: $183.81 -> Exit: $184.00 | P&L: +$23.94
  254. META     buy  Entry: $586.88 -> Exit: $587.11 | P&L: +$9.12
  255. AMZN     buy  Entry: $219.01 -> Exit: $219.24 | P&L: +$16.60
  256. TSLA     SELL Entry: $404.91 -> Exit: $404.19 | P&L: +$0.00
  257. NVDA     BUY  Entry: $183.89 -> Exit: $183.93 | P&L: +$0.00
  258. AMD      BUY  Entry: $211.33 -> Exit: $212.18 | P&L: +$0.00
  259. AMZN     BUY  Entry: $218.66 -> Exit: $219.24 | P&L: +$0.00
  260. TSLA     buy  Entry: $403.70 -> Exit: $404.41 | P&L: +$40.26
  261. INTC     buy  Entry: $34.25 -> Exit: $34.35 | P&L: +$67.90
  262. GOOGL    buy  Entry: $293.53 -> Exit: $293.72 | P&L: +$14.77
  263. AMZN     buy  Entry: $218.96 -> Exit: $219.01 | P&L: +$4.78
  264. AMD      buy  Entry: $211.45 -> Exit: $211.91 | P&L: +$50.60
  265. NVDA     buy  Entry: $183.55 -> Exit: $183.60 | P&L: +$6.58
  266. INTC     BUY  Entry: $34.28 -> Exit: $34.35 | P&L: +$0.00
  267. GOOGL    BUY  Entry: $293.05 -> Exit: $293.66 | P&L: +$0.00
  268. TSLA     BUY  Entry: $403.19 -> Exit: $404.19 | P&L: +$0.00
  269. NVDA     BUY  Entry: $183.40 -> Exit: $183.60 | P&L: +$0.00
  270. TSLA     buy  Entry: $402.58 -> Exit: $403.33 | P&L: +$28.57
  271. NVDA     buy  Entry: $183.46 -> Exit: $183.63 | P&L: +$19.57
  272. AMZN     BUY  Entry: $218.94 -> Exit: $219.00 | P&L: +$0.00
  273. INTC     buy  Entry: $34.26 -> Exit: $34.27 | P&L: +$6.78
  274. GOOGL    buy  Entry: $293.15 -> Exit: $293.54 | P&L: +$30.51
  275. AMZN     buy  Entry: $218.67 -> Exit: $218.95 | P&L: +$29.40
  276. NVDA     BUY  Entry: $183.07 -> Exit: $183.53 | P&L: +$0.00
  277. NVDA     buy  Entry: $182.99 -> Exit: $183.04 | P&L: +$6.57
  278. NFLX     buy  Entry: $106.96 -> Exit: $106.99 | P&L: +$4.29
  279. TSLA     BUY  Entry: $402.42 -> Exit: $403.34 | P&L: +$0.00
  280. NFLX     BUY  Entry: $106.92 -> Exit: $107.01 | P&L: +$0.00
  281. TSLA     buy  Entry: $401.87 -> Exit: $402.40 | P&L: +$30.21
  282. NFLX     buy  Entry: $106.89 -> Exit: $106.92 | P&L: +$6.51
  283. TSLA     BUY  Entry: $401.89 -> Exit: $402.44 | P&L: +$0.00
  284. NFLX     BUY  Entry: $106.91 -> Exit: $106.90 | P&L: +$0.00
  285. NVDA     BUY  Entry: $183.35 -> Exit: $183.14 | P&L: +$0.00
  286. NFLX     buy  Entry: $106.90 -> Exit: $106.94 | P&L: +$8.68
  287. GOOGL    BUY  Entry: $293.20 -> Exit: $293.53 | P&L: +$0.00
  288. INTC     BUY  Entry: $34.33 -> Exit: $34.23 | P&L: +$0.00
  289. NFLX     BUY  Entry: $106.98 -> Exit: $106.95 | P&L: +$0.00
  290. TSLA     buy  Entry: $403.24 -> Exit: $403.51 | P&L: +$15.39
  291. GOOGL    buy  Entry: $293.52 -> Exit: $293.83 | P&L: +$24.49
  292. TSLA     BUY  Entry: $402.34 -> Exit: $403.46 | P&L: +$0.00
  293. MSFT     buy  Entry: $480.25 -> Exit: $480.28 | P&L: +$1.40
  294. META     buy  Entry: $585.44 -> Exit: $585.95 | P&L: +$19.85
  295. MSFT     BUY  Entry: $479.86 -> Exit: $480.32 | P&L: +$0.00
  296. GOOGL    BUY  Entry: $293.34 -> Exit: $293.76 | P&L: +$0.00
  297. META     BUY  Entry: $585.41 -> Exit: $585.90 | P&L: +$0.00
  298. TSLA     buy  Entry: $401.21 -> Exit: $402.29 | P&L: +$61.50
  299. NVDA     buy  Entry: $182.63 -> Exit: $183.10 | P&L: +$59.69
  300. MSFT     buy  Entry: $479.56 -> Exit: $480.13 | P&L: +$27.27
  301. META     buy  Entry: $584.83 -> Exit: $585.39 | P&L: +$21.84
  302. INTC     buy  Entry: $34.29 -> Exit: $34.30 | P&L: +$11.22
  303. GOOGL    buy  Entry: $293.16 -> Exit: $293.35 | P&L: +$14.86
  304. AMZN     buy  Entry: $218.59 -> Exit: $218.93 | P&L: +$59.50
  305. GOOGL    BUY  Entry: $292.67 -> Exit: $293.29 | P&L: +$0.00
  306. NVDA     BUY  Entry: $182.47 -> Exit: $183.12 | P&L: +$0.00
  307. INTC     BUY  Entry: $34.19 -> Exit: $34.30 | P&L: +$0.00
  308. MSFT     BUY  Entry: $479.66 -> Exit: $480.14 | P&L: +$0.00
  309. NVDA     buy  Entry: $182.47 -> Exit: $182.54 | P&L: +$8.96
  310. MSFT     buy  Entry: $479.67 -> Exit: $479.85 | P&L: +$14.69
  311. INTC     buy  Entry: $34.19 -> Exit: $34.20 | P&L: +$10.56
  312. AMD      buy  Entry: $210.45 -> Exit: $210.74 | P&L: +$31.90
  313. TSLA     BUY  Entry: $400.61 -> Exit: $402.54 | P&L: +$0.00
  314. AMD      BUY  Entry: $210.55 -> Exit: $210.77 | P&L: +$0.00
  315. INTC     BUY  Entry: $34.16 -> Exit: $34.21 | P&L: +$0.00
  316. NFLX     BUY  Entry: $106.75 -> Exit: $106.85 | P&L: +$0.00
  317. NVDA     BUY  Entry: $182.35 -> Exit: $182.56 | P&L: +$0.00
  318. META     BUY  Entry: $584.22 -> Exit: $585.32 | P&L: +$0.00
  319. MSFT     BUY  Entry: $479.76 -> Exit: $479.83 | P&L: +$0.00
  320. AMZN     BUY  Entry: $218.58 -> Exit: $218.92 | P&L: +$0.00
  321. AMD      BUY  Entry: $215.04 -> Exit: $216.69 | P&L: +$146.85
  322. TSLA     BUY  Entry: $409.68 -> Exit: $410.85 | P&L: +$65.52
  323. GOOGL    BUY  Entry: $295.41 -> Exit: $295.93 | P&L: +$40.56
  324. AAPL     BUY  Entry: $270.87 -> Exit: $270.87 | P&L: +$0.00
  325. NFLX     BUY  Entry: $107.49 -> Exit: $107.51 | P&L: +$2.80
  326. TSLA     BUY  Entry: $414.98 -> Exit: $415.36 | P&L: +$19.38
  327. GOOGL    BUY  Entry: $298.26 -> Exit: $298.52 | P&L: +$18.46
  328. INTC     BUY  Entry: $35.22 -> Exit: $35.22 | P&L: +$0.00
  329. AMZN     BUY  Entry: $223.14 -> Exit: $223.14 | P&L: +$0.00
  330. NVDA     BUY  Entry: $187.28 -> Exit: $187.81 | P&L: +$66.25
  331. AMD      BUY  Entry: $219.97 -> Exit: $219.31 | P&L: $-69.96
  332. META     BUY  Entry: $593.00 -> Exit: $593.00 | P&L: +$0.00
  333. MSFT     BUY  Entry: $486.16 -> Exit: $486.16 | P&L: +$0.00
  334. NFLX     BUY  Entry: $108.21 -> Exit: $108.21 | P&L: +$0.00
  335. AAPL     BUY  Entry: $272.93 -> Exit: $272.93 | P&L: +$0.00
  336. AAPL     buy  Entry: $272.83 -> Exit: $272.91 | P&L: +$4.96
  337. NFLX     buy  Entry: $109.28 -> Exit: $109.43 | P&L: +$27.22
  338. AAPL     buy  Entry: $272.83 -> Exit: $272.91 | P&L: +$4.96
  339. AAPL     BUY  Entry: $272.80 -> Exit: $272.87 | P&L: +$4.48
  340. AAPL     buy  Entry: $272.80 -> Exit: $272.81 | P&L: +$1.13
  341. AAPL     BUY  Entry: $272.80 -> Exit: $272.82 | P&L: +$0.46
  342. NFLX     BUY  Entry: $109.20 -> Exit: $109.42 | P&L: +$39.16
  343. NFLX     buy  Entry: $109.21 -> Exit: $109.25 | P&L: +$7.08
  344. NFLX     BUY  Entry: $109.12 -> Exit: $109.22 | P&L: +$17.80
  345. NFLX     buy  Entry: $109.17 -> Exit: $109.19 | P&L: +$3.96
  346. NFLX     BUY  Entry: $109.13 -> Exit: $109.17 | P&L: +$7.12
  347. NVDA     BUY  Entry: $192.36 -> Exit: $188.51 | P&L: $-431.20
  348. TSLA     BUY  Entry: $424.64 -> Exit: $424.64 | P&L: +$0.00
  349. AMZN     BUY  Entry: $226.12 -> Exit: $226.12 | P&L: +$0.00
  350. AMD      BUY  Entry: $226.92 -> Exit: $226.62 | P&L: $-31.80
  351. AAPL     buy  Entry: $273.56 -> Exit: $273.56 | P&L: +$0.24
  352. AMD      buy  Entry: $226.57 -> Exit: $226.64 | P&L: +$7.74
  353. GOOGL    BUY  Entry: $304.55 -> Exit: $304.55 | P&L: +$0.00
  354. NVDA     buy  Entry: $192.23 -> Exit: $192.54 | P&L: +$39.38
  355. AMZN     buy  Entry: $226.11 -> Exit: $226.15 | P&L: +$3.90
  356. AMZN     BUY  Entry: $226.03 -> Exit: $226.12 | P&L: +$9.54
  357. AMD      BUY  Entry: $226.85 -> Exit: $226.62 | P&L: $-24.38
  358. NVDA     BUY  Entry: $192.27 -> Exit: $192.55 | P&L: +$35.00
  359. INTC     BUY  Entry: $36.21 -> Exit: $35.49 | P&L: $-479.52
  360. NFLX     sell Entry: $109.48 -> Exit: $109.45 | P&L: +$0.03
  361. AMD      buy  Entry: $227.37 -> Exit: $227.49 | P&L: +$12.72
  362. AMD      BUY  Entry: $227.63 -> Exit: $227.44 | P&L: $-20.14
  363. AAPL     BUY  Entry: $273.42 -> Exit: $273.53 | P&L: +$9.68
  364. MSFT     BUY  Entry: $491.40 -> Exit: $491.40 | P&L: +$0.00
  365. GOOGL    sell Entry: $305.57 -> Exit: $305.45 | P&L: +$9.36
  366. INTC     sell Entry: $36.26 -> Exit: $36.24 | P&L: +$11.00
  367. AMZN     sell Entry: $226.95 -> Exit: $226.92 | P&L: +$2.65
  368. META     BUY  Entry: $600.89 -> Exit: $600.89 | P&L: +$0.00
  369. AAPL     sell Entry: $274.40 -> Exit: $274.24 | P&L: +$3.20
  370. AAPL     sell Entry: $274.40 -> Exit: $274.23 | P&L: +$14.79
  371. META     sell Entry: $602.29 -> Exit: $602.09 | P&L: +$4.84
  372. NFLX     sell Entry: $109.48 -> Exit: $109.44 | P&L: +$8.25
  373. TSLA     sell Entry: $427.72 -> Exit: $427.13 | P&L: +$33.17
  374. NFLX     sell Entry: $109.57 -> Exit: $109.54 | P&L: +$6.60
  375. TSLA     SELL Entry: $427.81 -> Exit: $423.61 | P&L: $-235.20
  376. META     sell Entry: $602.29 -> Exit: $602.07 | P&L: +$8.75
  377. NFLX     sell Entry: $109.25 -> Exit: $109.12 | P&L: +$27.24
  378. NFLX     SELL Entry: $109.23 -> Exit: $108.31 | P&L: $-202.40
  379. TSLA     sell Entry: $427.92 -> Exit: $427.65 | P&L: +$15.12
  380. AMZN     sell Entry: $226.47 -> Exit: $226.42 | P&L: +$5.50
